395,1,1
3068,1,1
3042,1,1
1442,1,1
1339,1,1
596,1,1
2281,1,1
222,1,1
194,1,1
3064,1,1
1812,1,1
1796,1,1
701,1,1
124,1,1
3057,1,1
7427,1,1
2276,1,1
2271,1,1
1525,1,1
2235,1,1
3027,1,1
2090,1,1
1342,1,1
331,1,1
3023,1,1
2261,1,1
68,1,1
116,1,1
1043,1,1
3020,1,1
491,1,1
179,1,1
2252,1,1
214,1,1
439,1,1
2147,1,1
1167,1,1
697,1,1
67,1,1
1793,1,1
258,1,1
1340,1,1
2996,1,1
1520,1,1
1336,1,1
30,1,1
178,1,1
747,1,1
2962,1,1
2952,1,1
455,1,1
260,1,1
623,1,1
29,1,1
1510,1,1
2927,1,1
301,1,1
2907,1,1
2909,1,1
1148,1,1
955,1,1
1502,1,1
2853,1,1
1500,1,1
2178,1,1
1320,1,1
874,1,1
2177,1,1
2892,1,1
636,1,1
1034,1,1
1494,1,1
276,1,1
1318,1,1
117,1,1
1492,1,1
1302,1,1
1313,1,1
1491,1,1
2870,1,1
2181,1,1
1309,1,1
1750,1,1
2848,1,1
1458,1,1
951,1,1
1029,1,1
2176,1,1
2846,1,1
347,1,1
2173,1,1
2826,1,1
1742,1,1
2166,1,1
2823,1,1
2820,1,1
2814,1,1
1736,1,1
1025,1,1
1482,1,1
1483,1,1
2152,1,1
2806,1,1
1128,1,1
2801,1,1
2795,1,1
1290,1,1
1288,1,1
1436,1,1
2498,1,1
2784,1,1
587,1,1
2780,1,1
2779,1,1
305,1,1
944,1,1
2129,1,1
683,1,1
42,1,1
1136,1,1
1283,1,1
2127,1,1
2093,1,1
1284,1,1
72,1,1
264,1,1
2756,1,1
1285,1,1
613,1,1
304,1,1
1282,1,1
4721,1,1
1475,1,1
2746,1,1
1715,1,1
734,1,1
2108,1,1
1923,1,1
1465,1,1
2742,1,1
2117,1,1
1720,1,1
90,1,1
2731,1,1
1457,1,1
2725,1,1
2109,1,1
543,1,1
2102,1,1
712,1,1
231,1,1
2687,1,1
1708,1,1
1129,1,1
76,1,1
2065,1,1
1251,1,1
1248,1,1
725,1,1
2559,1,1
507,1,1
1942,1,1
1232,1,1
534,1,1
994,1,1
503,1,1
2448,1,1
846,1,1
1,160,1
1,1028,1
1,309,1
1,11,1
1,594,1
1,1316,1
1,1392,1
1,1583,1
1,888,1
1,637,1
1,1520,1
1,18,1
1,35,1
1,1901,1
1,44,1
1,10,1
1,783,1
1,821,1
1,112,1
1,964,1
1,89,1
1,20,1
1,256,1
1,223,1
1,1881,1
1,351,1
1,196,1
1,416,1
1,1877,1
1,87,1
1,2367,1
1,3254,1
1,1573,1
1,247,1
1,1353,1
1,493,1
1,1358,1
1,1177,1
1,1538,1
1,2296,1
1,222,1
1,2282,1
1,2113,1
1,2260,1
1,71,1
1,142,1
1,2249,1
1,1519,1
1,2227,1
1,1496,1
1,519,1
1,1493,1
1,1315,1
1,1750,1
1,156,1
1,9,1
1,1724,1
1,22,1
1,15,1
1,255,1
1,1267,1
1,1261,1
1,57,1
1,710,1
1,472,1
1,152,1
1,1952,1
1,1606,1
1,379,1
1,4,1
1,563,1
1,113,1
1,744,1
1,625,1
1,3422,1
1,3421,1
1,3418,1
1,3402,1
1,250,1
1,249,1
1,2427,1
1,3414,1
1,1590,1
1,3355,1
1,2305,1
1,1900,1
1,3385,1
1,1147,1
1,377,1
1,1072,1
1,96,1
1,118,1
1,3375,1
1,3367,1
1,1024,1
1,709,1
1,3349,1
1,1580,1
1,545,1
1,146,1
1,1198,1
1,1589,1
1,3341,1
1,3339,1
1,2402,1
1,2401,1
1,1382,1
1,3335,1
1,3317,1
1,3329,1
1,3332,1
1,3330,1
1,1867,1
1,1197,1
1,3319,1
1,1885,1
1,1862,1
1,1886,1
1,649,1
1,154,1
1,3316,1
1,617,1
1,3313,1
1,3300,1
1,1522,1
1,2391,1
1,896,1
1,3298,1
1,462,1
1,3295,1
1,432,1
1,3292,1
1,3290,1
1,2383,1
1,1195,1
1,3283,1
1,1875,1
1,3279,1
1,2378,1
1,1579,1
1,291,1
1,454,1
1,2375,1
1,292,1
1,158,1
1,3256,1
1,1846,1
1,3259,1
1,1066,1
1,1061,1
1,3253,1
1,1860,1
1,3247,1
1,2368,1
1,151,1
1,3245,1
1,1574,1
1,290,1
1,1570,1
1,3233,1
1,891,1
1,1856,1
1,115,1
1,3215,1
1,483,1
1,1365,1
1,3211,1
1,3210,1
1,3189,1
1,3193,1
1,1847,1
1,3202,1
1,2351,1
1,1063,1
1,2352,1
1,1051,1
1,3173,1
1,1843,1
1,3163,1
1,1186,1
1,7341,1
1,2342,1
1,3139,1
1,3167,1
1,459,1
1,2338,1
1,1842,1
1,2334,1
1,3156,1
1,817,1
1,1840,1
1,3141,1
1,1521,1
1,3149,1
1,2324,1
1,1839,1
1,3143,1
1,3148,1
1,3142,1
1,1060,1
1,7431,1
1,1355,1
1,3134,1
1,174,1
1,2315,1
1,1356,1
1,3124,1
1,1835,1
1,296,1
1,1180,1
1,3118,1
1,1542,1
1,3113,1
1,3111,1
1,3013,1
1,529,1
1,1826,1
1,3103,1
1,1822,1
1,3101,1
1,753,1
1,3083,1
1,3088,1
1,395,1
1,3084,1
1,333,1
1,1339,1
1,3068,1
1,3042,1
1,3078,1
1,596,1
1,1796,1
1,2281,1
1,3070,1
1,1442,1
1,3064,1
1,194,1
1,3062,1
1,701,1
1,3059,1
1,124,1
1,7427,1
1,3057,1
1,396,1
1,2276,1
1,2273,1
1,3048,1
1,523,1
1,2271,1
1,95,1
1,1525,1
1,2235,1
1,2261,1
1,1342,1
1,331,1
1,3027,1
1,3023,1
1,3026,1
1,373,1
1,68,1
1,1331,1
1,116,1
1,2147,1
1,3020,1
1,2252,1
1,179,1
1,3004,1
1,491,1
1,214,1
1,439,1
1,3010,1
1,2090,1
1,3006,1
1,810,1
1,1167,1
1,697,1
1,67,1
1,258,1
1,1793,1
1,3000,1
1,2999,1
1,1340,1
1,2996,1
1,2989,1
1,1043,1
1,554,1
1,1336,1
1,1337,1
1,2238,1
1,178,1
1,747,1
1,2966,1
1,2962,1
1,474,1
1,330,1
1,260,1
1,2952,1
1,455,1
1,2941,1
1,2947,1
1,2945,1
1,2942,1
1,623,1
1,1509,1
1,2926,1
1,29,1
1,2217,1
1,123,1
1,1510,1
1,1505,1
1,2927,1
1,804,1
1,2920,1
1,301,1
1,2782,1
1,2907,1
1,2909,1
1,958,1
1,1148,1
1,1502,1
1,2904,1
1,955,1
1,874,1
1,2898,1
1,1500,1
1,2198,1
1,1320,1
1,1760,1
1,1494,1
1,2178,1
1,2892,1
1,636,1
1,1034,1
1,276,1
1,2876,1
1,1318,1
1,259,1
1,2881,1
1,117,1
1,1492,1
1,2185,1
1,1313,1
1,1491,1
1,2870,1
1,1309,1
1,2181,1
1,2858,1
1,2177,1
1,1749,1
1,2848,1
1,1458,1
1,951,1
1,1029,1
1,2176,1
1,347,1
1,2846,1
1,2845,1
1,370,1
1,2173,1
1,2844,1
1,1302,1
1,2167,1
1,2837,1
1,517,1
1,2826,1
1,2166,1
1,2163,1
1,1742,1
1,2830,1
1,1295,1
1,2823,1
1,2632,1
1,2820,1
1,2814,1
1,796,1
1,1736,1
1,1025,1
1,1482,1
1,1483,1
1,2152,1
1,2810,1
1,2149,1
1,2808,1
1,2144,1
1,2806,1
1,1128,1
1,38,1
1,2801,1
1,736,1
1,2136,1
1,2795,1
1,2793,1
1,1288,1
1,1436,1
1,2498,1
1,7603,1
1,2786,1
1,2784,1
1,587,1
1,2783,1
1,2780,1
1,944,1
1,305,1
1,2779,1
1,2775,1
1,346,1
1,683,1
1,2772,1
1,2129,1
1,75,1
1,2771,1
1,175,1
1,1136,1
1,1283,1
1,2127,1
1,2767,1
1,2764,1
1,2763,1
1,2093,1
1,1284,1
1,72,1
1,264,1
1,2754,1
1,2756,1
1,1285,1
1,613,1
1,304,1
1,1282,1
1,4721,1
1,2752,1
1,2750,1
1,2746,1
1,586,1
1,2747,1
1,2119,1
1,1715,1
1,1475,1
1,734,1
1,2744,1
1,2108,1
1,1923,1
1,2743,1
1,1465,1
1,1720,1
1,2742,1
1,2117,1
1,90,1
1,2707,1
1,1457,1
1,2731,1
1,2725,1
1,2109,1
1,2713,1
1,155,1
1,543,1
1,2102,1
1,231,1
1,1708,1
1,2700,1
1,2687,1
1,1413,1
1,1129,1
1,2695,1
1,76,1
1,1445,1
1,2065,1
1,2619,1
1,2605,1
1,1251,1
1,2586,1
1,1117,1
1,300,1
1,1248,1
1,725,1
1,578,1
1,2559,1
1,507,1
1,1942,1
1,1232,1
1,42,1
1,534,1
1,994,1
1,503,1
1,2448,1
1,846,1
1,2,1
1,7348,1
1,7425,1
1,7557,1
1,7589,1
1368,2,1
164,2,1
244,2,1
62,2,1
2244,2,1
148,2,1
7403,2,1
52,2,1
264,2,1
159,2,1
66,2,1
20,2,1
60,2,1
585,2,1
97,2,1
2006,2,1
1421,2,1
353,2,1
42,2,1
37,2,1
51,2,1
185,2,1
38,2,1
7603,2,1
312,2,1
168,2,1
354,2,1
108,2,1
9,2,1
22,2,1
91,2,1
40,2,1
250,2,1
271,2,1
119,2,1
10,2,1
113,2,1
54,2,1
375,2,1
177,2,1
31,2,1
47,2,1
17,2,1
23,2,1
74,2,1
4,2,1
179,2,1
165,2,1
306,2,1
8,2,1
242,2,1
412,2,1
381,2,1
561,2,1
216,2,1
107,2,1
681,2,1
79,2,1
272,2,1
39,2,1
150,2,1
181,2,1
109,2,1
503,2,1
223,2,1
2404,2,1
24,2,1
19,2,1
7,2,1
348,2,1
11,2,1
473,2,1
1921,2,1
99,2,1
121,2,1
15,2,1
1380,2,1
30,2,1
73,2,1
85,2,1
189,2,1
787,2,1
133,2,1
1709,2,1
75,2,1
658,2,1
293,2,1
768,2,1
45,2,1
471,2,1
1632,2,1
281,2,1
269,2,1
96,2,1
2336,2,1
87,2,1
206,2,1
330,2,1
90,2,1
241,2,1
190,2,1
1494,2,1
7577,2,1
798,2,1
211,2,1
140,2,1
217,2,1
182,2,1
236,2,1
777,2,1
1098,2,1
106,2,1
237,2,1
44,2,1
1401,2,1
1409,2,1
769,2,1
1209,2,1
917,2,1
710,2,1
114,2,1
2698,2,1
1127,2,1
249,2,1
1009,2,1
1386,2,1
173,2,1
126,2,1
43,2,1
222,2,1
647,2,1
58,2,1
5,2,1
1156,2,1
553,2,1
170,2,1
93,2,1
145,2,1
1523,2,1
350,2,1
89,2,1
77,2,1
1785,2,1
166,2,1
489,2,1
25,2,1
161,2,1
1475,2,1
83,2,1
117,2,1
146,2,1
277,2,1
70,2,1
1487,2,1
67,2,1
175,2,1
270,2,1
587,2,1
871,2,1
389,2,1
544,2,1
2631,2,1
672,2,1
137,2,1
424,2,1
65,2,1
1693,2,1
475,2,1
35,2,1
449,2,1
1998,2,1
1977,2,1
915,2,1
63,2,1
1957,2,1
1635,2,1
508,2,1
2499,2,1
2497,2,1
299,2,1
1225,2,1
1232,2,1
238,2,1
2488,2,1
1936,2,1
382,2,1
355,2,1
1090,2,1
1222,2,1
21,2,1
564,2,1
2459,2,1
774,2,1
209,2,1
1922,2,1
504,2,1
987,2,1
2446,2,1
986,2,1
1603,2,1
379,2,1
446,2,1
436,2,1
512,2,1
2,37,1
2,38,1
2,168,1
2,4,1
2,20,1
2,767,1
2,23,1
2,40,1
2,91,1
2,113,1
2,54,1
2,108,1
2,469,1
2,250,1
2,271,1
2,471,1
2,185,1
2,188,1
2,31,1
2,312,1
2,74,1
2,119,1
2,8,1
2,381,1
2,223,1
2,257,1
2,47,1
2,17,1
2,9,1
2,150,1
2,7400,1
2,263,1
2,42,1
2,109,1
2,489,1
2,145,1
2,107,1
2,22,1
2,473,1
2,99,1
2,165,1
2,24,1
2,7,1
2,189,1
2,787,1
2,264,1
2,66,1
2,562,1
2,270,1
2,871,1
2,15,1
2,137,1
2,75,1
2,353,1
2,21,1
2,658,1
2,45,1
2,121,1
2,10,1
2,164,1
2,1380,1
2,2404,1
2,1691,1
2,14,1
2,13,1
2,139,1
2,206,1
2,19,1
2,318,1
2,561,1
2,51,1
2,90,1
2,241,1
2,1494,1
2,77,1
2,133,1
2,70,1
2,211,1
2,681,1
2,272,1
2,862,1
2,140,1
2,217,1
2,182,1
2,251,1
2,1098,1
2,106,1
2,503,1
2,1409,1
2,446,1
2,769,1
2,1209,1
2,917,1
2,710,1
2,1632,1
2,2006,1
2,2698,1
2,1127,1
2,647,1
2,126,1
2,43,1
2,242,1
2,87,1
2,5,1
2,111,1
2,1156,1
2,16,1
2,412,1
2,5342,1
2,95,1
2,85,1
2,3,1
2,219,1
2,93,1
2,18,1
2,350,1
2,268,1
2,89,1
2,1785,1
2,306,1
2,25,1
2,161,1
2,52,1
2,97,1
2,83,1
2,117,1
2,146,1
2,2839,1
2,1487,1
2,67,1
2,175,1
2,587,1
2,1475,1
2,1709,1
2,672,1
2,39,1
2,424,1
2,1693,1
2,35,1
2,449,1
2,1998,1
2,1929,1
2,1977,1
2,236,1
2,777,1
2,63,1
2,1957,1
2,1635,1
2,915,1
2,65,1
2,508,1
2,2499,1
2,2497,1
2,299,1
2,1421,1
2,1225,1
2,1232,1
2,2488,1
2,1936,1
2,382,1
2,355,1
2,238,1
2,1090,1
2,1222,1
2,564,1
2,2459,1
2,774,1
2,420,1
2,237,1
2,209,1
2,1922,1
2,532,1
2,504,1
2,7401,1
2,987,1
2,2446,1
2,200,1
2,44,1
2,986,1
2,148,1
2,1603,1
2,379,1
2,436,1
2,512,1
2,402,1
2,11,1
2,7508,1
2,7552,1
2,7500,1
2,7482,1
2,7583,1
2,798,1
2,7577,1
2,7603,1
971,3,1
92,3,1
7336,3,1
5,3,1
1545,3,1
103,3,1
207,3,1
43,3,1
6,3,1
7380,3,1
333,3,1
287,3,1
754,3,1
26,3,1
34,3,1
525,3,1
545,3,1
56,3,1
1849,3,1
557,3,1
208,3,1
1558,3,1
2346,3,1
974,3,1
262,3,1
2001,3,1
142,3,1
815,3,1
120,3,1
492,3,1
1175,3,1
32,3,1
259,3,1
177,3,1
172,3,1
1347,3,1
1338,3,1
105,3,1
891,3,1
818,3,1
890,3,1
347,3,1
93,3,1
1362,3,1
1547,3,1
351,3,1
42,3,1
123,3,1
113,3,1
1056,3,1
2280,3,1
879,3,1
36,3,1
590,3,1
3254,3,1
291,3,1
3260,3,1
1174,3,1
3198,3,1
460,3,1
3200,3,1
30,3,1
589,3,1
115,3,1
433,3,1
81,3,1
7509,3,1
973,3,1
1555,3,1
2334,3,1
3154,3,1
7595,3,1
244,3,1
1361,3,1
2331,3,1
1061,3,1
21,3,1
1356,3,1
509,3,1
969,3,1
197,3,1
493,3,1
124,3,1
621,3,1
1036,3,1
1054,3,1
1818,3,1
90,3,1
358,3,1
1339,3,1
396,3,1
748,3,1
24,3,1
13,3,1
170,3,1
2336,3,1
88,3,1
163,3,1
158,3,1
1576,3,1
2353,3,1
3221,3,1
1358,3,1
136,3,1
1367,3,1
7512,3,1
757,3,1
49,3,1
646,3,1
190,3,1
1839,3,1
2328,3,1
1360,3,1
7377,3,1
7431,3,1
2321,3,1
125,3,1
174,3,1
1548,3,1
1837,3,1
173,3,1
1834,3,1
107,3,1
703,3,1
1456,3,1
7406,3,1
1832,3,1
242,3,1
3105,3,1
641,3,1
320,3,1
955,3,1
885,3,1
632,3,1
2300,3,1
702,3,1
228,3,1
752,3,1
2291,3,1
656,3,1
877,3,1
7,3,1
1043,3,1
2293,3,1
58,3,1
290,3,1
87,3,1
72,3,1
650,3,1
3328,3,1
720,3,1
1379,3,1
219,3,1
19,3,1
309,3,1
3275,3,1
1336,3,1
345,3,1
336,3,1
295,3,1
154,3,1
1375,3,1
97,3,1
435,3,1
7390,3,1
753,3,1
12,3,1
1853,3,1
1184,3,1
1064,3,1
1560,3,1
988,3,1
7341,3,1
203,3,1
976,3,1
1063,3,1
289,3,1
454,3,1
7394,3,1
3203,3,1
1844,3,1
2053,3,1
1363,3,1
3181,3,1
288,3,1
2263,3,1
111,3,1
1843,3,1
774,3,1
3132,3,1
1059,3,1
2332,3,1
691,3,1
1550,3,1
1060,3,1
286,3,1
205,3,1
1359,3,1
1459,3,1
2315,3,1
135,3,1
1835,3,1
10,3,1
7432,3,1
1815,3,1
3127,3,1
1836,3,1
296,3,1
266,3,1
2311,3,1
40,3,1
1129,3,1
1147,3,1
2308,3,1
331,3,1
27,3,1
755,3,1
2306,3,1
5679,3,1
1790,3,1
1523,3,1
63,3,1
937,3,1
100,3,1
53,3,1
2298,3,1
3087,3,1
1274,3,1
227,3,1
1348,3,1
75,3,1
2295,3,1
394,3,1
3043,3,1
2285,3,1
1536,3,1
883,3,1
8,3,1
199,3,1
2290,3,1
11,3,1
1816,3,1
62,3,1
95,3,1
701,3,1
1524,3,1
1169,3,1
749,3,1
876,3,1
33,3,1
3,5,1
3,92,1
3,6,1
3,207,1
3,123,1
3,287,1
3,103,1
3,34,1
3,56,1
3,142,1
3,120,1
3,351,1
3,333,1
3,43,1
3,32,1
3,1338,1
3,170,1
3,105,1
3,818,1
3,208,1
3,974,1
3,347,1
3,93,1
3,973,1
3,1362,1
3,1547,1
3,509,1
3,197,1
3,1545,1
3,1056,1
3,492,1
3,2280,1
3,879,1
3,36,1
3,259,1
3,19,1
3,291,1
3,891,1
3,460,1
3,30,1
3,557,1
3,1849,1
3,136,1
3,1558,1
3,115,1
3,31,1
3,890,1
3,262,1
3,190,1
3,1555,1
3,7595,1
3,1361,1
3,971,1
3,1359,1
3,1061,1
3,1356,1
3,42,1
3,493,1
3,331,1
3,124,1
3,1824,1
3,621,1
3,1036,1
3,754,1
3,1054,1
3,702,1
3,1818,1
3,90,1
3,396,1
3,24,1
3,13,1
3,88,1
3,163,1
3,158,1
3,590,1
3,247,1
3,3254,1
3,1576,1
3,7380,1
3,7525,1
3,2353,1
3,638,1
3,1174,1
3,525,1
3,289,1
3,1363,1
3,2346,1
3,7512,1
3,81,1
3,7509,1
3,646,1
3,162,1
3,1839,1
3,21,1
3,244,1
3,1360,1
3,7377,1
3,2321,1
3,174,1
3,1548,1
3,1834,1
3,107,1
3,969,1
3,886,1
3,1832,1
3,641,1
3,2306,1
3,1790,1
3,1523,1
3,63,1
3,937,1
3,632,1
3,2300,1
3,1175,1
3,752,1
3,2295,1
3,394,1
3,2291,1
3,1536,1
3,358,1
3,1339,1
3,748,1
3,1816,1
3,7,1
3,29,1
3,7336,1
3,1347,1
3,290,1
3,87,1
3,72,1
3,3328,1
3,720,1
3,650,1
3,1379,1
3,309,1
3,3275,1
3,1336,1
3,345,1
3,295,1
3,3260,1
3,1375,1
3,97,1
3,2903,1
3,7390,1
3,12,1
3,753,1
3,1853,1
3,1184,1
3,3221,1
3,1560,1
3,1358,1
3,7341,1
3,203,1
3,3198,1
3,976,1
3,1063,1
3,454,1
3,3203,1
3,3200,1
3,1367,1
3,433,1
3,2053,1
3,3181,1
3,288,1
3,2263,1
3,757,1
3,49,1
3,111,1
3,1843,1
3,2336,1
3,774,1
3,3132,1
3,1059,1
3,2332,1
3,2334,1
3,3154,1
3,691,1
3,2328,1
3,1550,1
3,1060,1
3,286,1
3,2331,1
3,205,1
3,7431,1
3,1459,1
3,2315,1
3,27,1
3,1837,1
3,135,1
3,1835,1
3,173,1
3,125,1
3,815,1
3,10,1
3,7432,1
3,1815,1
3,3127,1
3,1836,1
3,296,1
3,266,1
3,703,1
3,1456,1
3,7406,1
3,242,1
3,3105,1
3,2311,1
3,320,1
3,40,1
3,1129,1
3,1147,1
3,2308,1
3,955,1
3,755,1
3,5679,1
3,885,1
3,100,1
3,53,1
3,2298,1
3,3087,1
3,228,1
3,1274,1
3,227,1
3,1348,1
3,75,1
3,2285,1
3,883,1
3,8,1
3,199,1
3,2290,1
3,11,1
3,656,1
3,62,1
3,877,1
3,95,1
3,701,1
3,1524,1
3,1043,1
3,116,1
3,749,1
3,3049,1
3,876,1
3,172,1
3,7604,1
97,4,1
215,4,1
479,4,1
302,4,1
39,4,1
381,4,1
148,4,1
7603,4,1
40,4,1
312,4,1
31,4,1
131,4,1
859,4,1
437,4,1
23,4,1
37,4,1
136,4,1
25,4,1
9,4,1
777,4,1
1398,4,1
17,4,1
77,4,1
1445,4,1
1009,4,1
423,4,1
510,4,1
65,4,1
420,4,1
63,4,1
224,4,1
7582,4,1
16,4,1
311,4,1
562,4,1
223,4,1
1230,4,1
74,4,1
54,4,1
113,4,1
119,4,1
683,4,1
231,4,1
1239,4,1
72,4,1
567,4,1
508,4,1
139,4,1
466,4,1
534,4,1
1085,4,1
236,4,1
771,4,1
150,4,1
106,4,1
561,4,1
768,4,1
121,4,1
168,4,1
1270,4,1
159,4,1
177,4,1
1264,4,1
578,4,1
3774,4,1
1003,4,1
367,4,1
1107,4,1
661,4,1
274,4,1
654,4,1
910,4,1
1091,4,1
1401,4,1
84,4,1
531,4,1
237,4,1
270,4,1
45,4,1
501,4,1
710,4,1
91,4,1
583,4,1
1702,4,1
3356,4,1
95,4,1
22,4,1
21,4,1
11,4,1
47,4,1
156,4,1
733,4,1
356,4,1
1678,4,1
1010,4,1
7596,4,1
781,4,1
2017,4,1
2002,4,1
572,4,1
202,4,1
664,4,1
1636,4,1
181,4,1
326,4,1
341,4,1
538,4,1
88,4,1
1233,4,1
111,4,1
2492,4,1
536,4,1
1621,4,1
1415,4,1
323,4,1
1611,4,1
609,4,1
353,4,1
366,4,1
848,4,1
1602,4,1
365,4,1
249,4,1
419,4,1
841,4,1
468,4,1
193,4,1
917,4,1
250,4,1
99,4,1
1816,4,1
2103,4,1
2405,4,1
394,4,1
227,4,1
396,4,1
411,4,1
1054,4,1
807,4,1
178,4,1
67,4,1
1038,4,1
489,4,1
347,4,1
38,4,1
265,4,1
2201,4,1
361,4,1
1295,4,1
1737,4,1
1139,4,1
386,4,1
140,4,1
117,4,1
727,4,1
2001,4,1
449,4,1
1108,4,1
1642,4,1
1109,4,1
918,4,1
2511,4,1
570,4,1
716,4,1
313,4,1
718,4,1
1615,4,1
1218,4,1
1086,4,1
2485,4,1
109,4,1
7569,4,1
1088,4,1
535,4,1
2467,4,1
2468,4,1
2465,4,1
401,4,1
772,4,1
2454,4,1
773,4,1
711,4,1
7550,4,1
842,4,1
153,4,1
2442,4,1
840,4,1
2439,4,1
379,4,1
1908,4,1
512,4,1
251,4,1
1087,4,1
1909,4,1
446,4,1
532,4,1
1209,4,1
439,4,1
10,4,1
4,302,1
4,7552,1
4,168,1
4,77,1
4,423,1
4,381,1
4,63,1
4,150,1
4,311,1
4,23,1
4,148,1
4,562,1
4,45,1
4,131,1
4,501,1
4,40,1
4,91,1
4,54,1
4,119,1
4,312,1
4,626,1
4,136,1
4,31,1
4,17,1
4,683,1
4,74,1
4,479,1
4,39,1
4,1239,1
4,1109,1
4,510,1
4,777,1
4,65,1
4,508,1
4,534,1
4,420,1
4,7401,1
4,437,1
4,16,1
4,223,1
4,106,1
4,1230,1
4,37,1
4,1270,1
4,159,1
4,25,1
4,177,1
4,11,1
4,21,1
4,215,1
4,1678,1
4,1445,1
4,578,1
4,1009,1
4,572,1
4,202,1
4,97,1
4,1108,1
4,1107,1
4,1398,1
4,567,1
4,274,1
4,654,1
4,661,1
4,466,1
4,910,1
4,1091,1
4,1602,1
4,365,1
4,841,1
4,84,1
4,379,1
4,251,1
4,917,1
4,270,1
4,561,1
4,710,1
4,121,1
4,113,1
4,583,1
4,1702,1
4,95,1
4,1691,1
4,489,1
4,2201,1
4,361,1
4,47,1
4,9,1
4,386,1
4,140,1
4,7327,1
4,1264,1
4,356,1
4,2024,1
4,727,1
4,1010,1
4,781,1
4,2017,1
4,2002,1
4,3774,1
4,664,1
4,1003,1
4,367,1
4,181,1
4,1634,1
4,326,1
4,538,1
4,88,1
4,1233,1
4,72,1
4,1615,1
4,536,1
4,1621,1
4,1415,1
4,323,1
4,1611,1
4,1088,1
4,609,1
4,1085,1
4,236,1
4,145,1
4,366,1
4,771,1
4,711,1
4,380,1
4,153,1
4,419,1
4,468,1
4,193,1
4,237,1
4,250,1
4,768,1
4,439,1
4,99,1
4,1816,1
4,2103,1
4,3356,1
4,2405,1
4,227,1
4,396,1
4,411,1
4,1054,1
4,807,1
4,2997,1
4,178,1
4,67,1
4,1038,1
4,521,1
4,347,1
4,1322,1
4,265,1
4,2868,1
4,1025,1
4,1295,1
4,1737,1
4,1139,1
4,156,1
4,35,1
4,2740,1
4,733,1
4,26,1
4,2709,1
4,117,1
4,859,1
4,2001,1
4,1636,1
4,1642,1
4,918,1
4,2511,1
4,341,1
4,570,1
4,716,1
4,313,1
4,718,1
4,111,1
4,2492,1
4,1218,1
4,1086,1
4,2485,1
4,109,1
4,139,1
4,535,1
4,2467,1
4,2468,1
4,2465,1
